time,ID,x,y,SEQ,SPEED,ID,time,distance
34.1,6,-82.845434,34.682784,340,6.718258,5,34,0.000646017
34.1,7,-82.847832,34.680748,340,16.898557,6,34,0.001690581
34.1,8,-82.84462,34.675109,340,9.187724,7,34,0.000950017
34.1,9,-82.845227,34.677658,340,13.804012,8,34,0.001375652
34.1,10,-82.844537,34.676744,340,13.778983,9,34,0.001448117
34.2,1,-82.846873,34.681405,341,13.794789,0,34.1,0.001375591
34.2,2,-82.84653,34.677226,341,20.104097,1,34.1,0.216832642
34.2,2,-82.845088,34.675678,341,19.60976,1,34.1,0.214785681
34.2,5,-82.845393,34.682638,341,7.763451,4,34.1,0.00078099
34.2,6,-82.845441,34.682783,341,6.914786,5,34.1,0.000732331
34.2,7,-82.847829,34.680733,341,17.130935,6,34.1,0.001787158
34.2,8,-82.844626,34.675116,341,9.427207,7,34.1,0.001006108
34.2,9,-82.845242,34.677657,341,13.815671,8,34.1,0.001372373
34.2,10,-82.844536,34.676731,341,13.764418,9,34.1,0.001338138
34.3,1,-82.846888,34.681404,342,13.787606,0,34.2,0.001388632
34.3,2,-82.846517,34.677211,342,20.004656,1,34.2,0.212826963
34.3,2,-82.845101,34.675692,342,19.780405,1,34.2,0.210812624
34.3,5,-82.845392,34.682631,342,8.022179,4,34.2,0.000893987
34.3,6,-82.845449,34.682783,342,7.081753,5,34.2,0.000738459
34.3,7,-82.847827,34.680717,342,17.356926,6,34.2,0.001690581
34.3,8,-82.844633,34.675123,342,9.667345,7,34.2,0.000950017
34.3,9,-82.845257,34.677657,342,13.886633,8,34.2,0.001465748
34.3,10,-82.844535,34.676719,342,13.813608,9,34.2,0.001338138
34.4,1,-82.846903,34.681402,343,13.849425,0,34.3,0.001375591
34.4,2,-82.846503,34.677197,343,20.073276,1,34.3,0.208765624
34.4,2,-82.845114,34.675707,343,20.033645,1,34.3,0.206806929
34.4,5,-82.845391,34.682623,343,8.175972,4,34.3,0.00078099
34.4,6,-82.845457,34.682782,343,7.256339,5,34.3,0.000738459
34.4,7,-82.847824,34.680702,343,17.550474,6,34.3,0.001787158
34.4,8,-82.844639,34.67513,343,9.91416,7,34.3,0.001006108
34.4,9,-82.845273,34.677656,343,13.835175,8,34.3,0.001372373
34.4,10,-82.844534,34.676707,343,13.836587,9,34.3,0.001448117
34.5,1,-82.846918,34.681401,344,13.875218,0,34.4,0.001375591
34.5,2,-82.84649,34.677183,344,20.04534,1,34.4,0.204848208
34.5,2,-82.845127,34.675721,344,20.076743,1,34.4,0.202833864
34.5,5,-82.84539,34.682616,344,8.329723,4,34.4,0.000907519
34.5,6,-82.845465,34.682781,344,7.475696,5,34.4,0.000738459
34.5,7,-82.847822,34.680686,344,17.69056,6,34.4,0.001799055
34.5,8,-82.844646,34.675137,344,10.071517,7,34.4,0.001044892
34.5,9,-82.845288,34.677656,344,13.867719,8,34.4,0.001375652
34.5,10,-82.844533,34.676694,344,13.771227,9,34.4,0.001347217
34.6,1,-82.846933,34.6814,345,13.885242,0,34.5,0.001388633
34.6,2,-82.846476,34.677169,345,20.067528,1,34.5,0.200786878
34.6,2,-82.84514,34.675736,345,20.108016,1,34.5,0.198828165
34.6,5,-82.845388,34.682608,345,8.476721,4,34.5,0.000893987
34.6,6,-82.845473,34.68278,345,7.687867,5,34.5,0.000827945
34.6,7,-82.847819,34.68067,345,17.941107,6,34.5,0.001787158
34.6,8,-82.844652,34.675145,345,10.281968,7,34.5,0.001006108
34.6,9,-82.845303,34.677655,345,13.805813,8,34.5,0.001375653
34.6,10,-82.844531,34.676682,345,13.884212,9,34.5,0.001448117
34.7,1,-82.846948,34.681398,346,13.836171,0,34.6,0.001375591
34.7,2,-82.846463,34.677155,346,20.066945,1,34.6,0.196869442
34.7,2,-82.845153,34.67575,346,20.086099,1,34.6,0.194766836
34.7,5,-82.845387,34.6826,346,8.670803,4,34.6,0.00078099
34.7,6,-82.845482,34.682779,346,7.822965,5,34.6,0.000827945
34.7,7,-82.847817,34.680654,346,18.126814,6,34.6,0.001908447
34.7,8,-82.844659,34.675152,346,10.536701,7,34.6,0.001096138
34.7,9,-82.845318,34.677654,346,13.878067,8,34.6,0.001372373
34.7,10,-82.84453,34.676669,346,13.860709,9,34.6,0.001347217
34.8,1,-82.846963,34.681397,347,13.777375,0,34.7,0.001388633
34.8,2,-82.846449,34.67714,347,20.025994,1,34.7,0.192719893
34.8,2,-82.845166,34.675765,347,19.990481,1,34.7,0.190761192
34.8,5,-82.845386,34.682593,347,8.858418,4,34.7,0.001003247
34.8,6,-82.845491,34.682778,347,8.00591,5,34.7,0.000732331
34.8,7,-82.847814,34.680637,347,18.361447,6,34.7,0.001787158
34.8,8,-82.844666,34.67516,347,10.730424,7,34.7,0.001096138
34.8,9,-82.845333,34.677654,347,13.845214,8,34.7,0.001375653
34.8,10,-82.844528,34.676657,347,13.858011,9,34.7,0.001448117
34.9,1,-82.846978,34.681395,348,13.835762,0,34.8,0.001375591
34.9,2,-82.846436,34.677126,348,20.060591,1,34.8,0.188802465
34.9,2,-82.845179,34.675779,348,20.111539,1,34.8,0.186788082
34.9,5,-82.845385,34.682584,348,9.01312,4,34.8,0.000907519
34.9,6,-82.845499,34.682778,348,8.147636,5,34.8,0.000827945
34.9,7,-82.847812,34.680621,348,18.526982,6,34.8,0.001908447
34.9,8,-82.844673,34.675168,348,10.886639,7,34.8,0.001096138
34.9,9,-82.845348,34.677653,348,13.874941,8,34.8,0.001372373
34.9,10,-82.844527,34.676644,348,13.798522,9,34.8,0.001347217
35,1,-82.846993,34.681394,349,13.820456,0,34.9,0.001375591
35,2,-82.846422,34.677112,349,20.101956,1,34.9,0.184741156
35,2,-82.845192,34.675794,349,20.054495,1,34.9,0.182782436
35,5,-82.845383,34.682576,349,9.241495,4,34.9,0.000893987
35,6,-82.845508,34.682777,349,8.293146,5,34.9,0.000918666
35,7,-82.847809,34.680604,349,18.760998,6,34.9,0.001908447
35,8,-82.84468,34.675176,349,11.109907,7,34.9,0.00115305
35,9,-82.845363,34.677653,349,13.860871,8,34.9,0.001375653
35,10,-82.844525,34.676632,349,13.863873,9,34.9,0.001338138
35.1,1,-82.847008,34.681393,350,13.803681,0,35,0.001388633
35.1,2,-82.846409,34.677098,350,20.119459,1,35,0.180823715
35.1,2,-82.845205,34.675808,350,20.001132,1,35,0.178721113
35.1,5,-82.845382,34.682568,350,9.482743,4,35,0.001003247
35.1,6,-82.845518,34.682776,350,8.523876,5,35,0.000827945
35.1,7,-82.847806,34.680587,350,18.918741,6,35,0.001897237
35.1,8,-82.844688,34.675184,350,11.300767,7,35,0.001096138
35.1,9,-82.845378,34.677652,350,13.853506,8,35,0.001375653
35.1,10,-82.844524,34.67662,350,13.812272,9,35,0.001456511
35.2,1,-82.847023,34.681391,351,13.822957,0,35.1,0.001375591
35.2,2,-82.846395,34.677083,351,19.992314,1,35.1,0.176674211
35.2,2,-82.845218,34.675823,351,19.994731,1,35.1,0.174715504
35.2,5,-82.845381,34.682559,351,9.695949,4,35.1,0.001015324
35.2,6,-82.845527,34.682775,351,8.703151,5,35.1,0.000918666
35.2,7,-82.847804,34.68057,351,19.166916,6,35.1,0.001908447
35.2,8,-82.844695,34.675192,351,11.53555,7,35.1,0.001239684
35.2,9,-82.845393,34.677651,351,13.836609,8,35.1,0.001372373
35.2,10,-82.844522,34.676607,351,13.813785,9,35.1,0.001338138
35.3,1,-82.847038,34.68139,352,13.795263,0,35.2,0.001388633
35.3,2,-82.846382,34.677069,352,19.99807,1,35.2,0.17275678
35.3,2,-82.845231,34.675837,352,20.075137,1,35.2,0.170742352
35.3,5,-82.845379,34.68255,352,9.893176,4,35.2,0.001003247
35.3,6,-82.845537,34.682774,352,8.89209,5,35.2,0.000918666
35.3,7,-82.847801,34.680553,352,19.375723,6,35.2,0.002018609
35.3,8,-82.844703,34.675201,352,11.756142,7,35.2,0.001239684
35.3,9,-82.845408,34.677651,352,13.848905,8,35.2,0.001375653
35.3,10,-82.844521,34.676595,352,13.81792,9,35.2,0.001456511
35.4,1,-82.847053,34.681388,353,13.836689,0,35.3,0.001375591
35.4,2,-82.846368,34.677055,353,20.063561,1,35.3,0.168695471
35.4,2,-82.845244,34.675852,353,20.066653,1,35.3,0.166736743
35.4,5,-82.845378,34.682541,353,10.030576,4,35.3,0.001015324
35.4,6,-82.845547,34.682773,353,9.094146,5,35.3,0.000918666
35.4,7,-82.847798,34.680535,353,19.610461,6,35.3,0.002018609
35.4,8,-82.844711,34.67521,353,11.95096,7,35.3,0.00115305
35.4,9,-82.845423,34.67765,353,13.845374,8,35.3,0.001372373
35.4,10,-82.844519,34.676582,353,13.849086,9,35.3,0.001338138
35.5,1,-82.847068,34.681387,354,13.861265,0,35.4,0.001388633
35.5,2,-82.846355,34.677041,354,20.03133,1,35.4,0.164778042
35.5,2,-82.845257,34.675866,354,19.994113,1,35.4,0.162675446
35.5,5,-82.845376,34.682532,354,10.259975,4,35.4,0.001003247
35.5,6,-82.845557,34.682772,354,9.335963,5,35.4,0.000918666
35.5,7,-82.847795,34.680517,354,19.812419,6,35.4,0.002008013
35.5,8,-82.844719,34.675218,354,12.112083,7,35.4,0.001239684
35.5,9,-82.845438,34.67765,354,13.766031,8,35.4,0.001465748
35.5,10,-82.844518,34.67657,354,13.787821,9,35.4,0.001347217
35.6,1,-82.847083,34.681385,355,13.774999,0,35.5,0.001375591
35.6,2,-82.846341,34.677026,355,20.044985,1,35.5,0.160628567
35.6,2,-82.84527,34.675881,355,20.014037,1,35.5,0.158669862
35.6,5,-82.845375,34.682523,355,10.466672,4,35.5,0.001124817
35.6,6,-82.845567,34.682771,355,9.576693,5,35.5,0.00101029
35.6,7,-82.847793,34.680499,355,19.954825,6,35.5,0.001908447
35.6,8,-82.844727,34.675227,355,12.336608,7,35.5,0.001239684
35.6,9,-82.845454,34.677649,355,13.808893,8,35.5,0.001375653
35.6,10,-82.844516,34.676558,355,13.846787,9,35.5,0.001448117
35.7,1,-82.847098,34.681384,356,13.871312,0,35.6,0.001375591
35.7,2,-82.846328,34.677012,356,20.048679,1,35.6,0.156678844
35.7,2,-82.845282,34.675896,356,20.018502,1,35.6,0.15466433
35.7,5,-82.845373,34.682513,356,10.697603,4,35.6,0.001113928
35.7,6,-82.845578,34.68277,356,9.737155,5,35.6,0.000918666
35.7,7,-82.84779,34.680482,356,20.088588,6,35.6,0.002018609
35.7,8,-82.844735,34.675236,356,12.557702,7,35.6,0.001330845
35.7,9,-82.845469,34.677648,356,13.863086,8,35.6,0.001372373
35.7,10,-82.844515,34.676545,356,13.859992,9,35.6,0.00136296
35.8,1,-82.847113,34.681383,357,13.783172,0,35.7,0.001297889
35.8,2,-82.846314,34.676998,357,19.999603,1,35.7,0.152617542
35.8,2,-82.845295,34.675911,357,19.990876,1,35.7,0.15057082
35.8,5,-82.845372,34.682503,357,10.832105,4,35.7,0.001015324
35.8,6,-82.845588,34.682769,357,9.892264,5,35.7,0.00101029
35.8,7,-82.847787,34.680464,357,20.063947,6,35.7,0.002018609
35.8,8,-82.844743,34.675246,357,12.778539,7,35.7,0.001294996
35.8,9,-82.845484,34.677648,357,13.796949,8,35.7,0.001375653
35.8,10,-82.844512,34.676533,357,13.816665,9,35.7,0.00136296
35.9,1,-82.847127,34.681381,358,13.791039,0,35.8,0.001375591
35.9,2,-82.846301,34.676983,358,19.991633,1,35.8,0.148612096
35.9,2,-82.845308,34.675925,358,20.039721,1,35.8,0.146709318
35.9,5,-82.84537,34.682494,358,10.983908,4,35.8,0.001113928
35.9,6,-82.845599,34.682768,358,10.034871,5,35.8,0.00101029
35.9,7,-82.847784,34.680446,358,20.104751,6,35.8,0.002018609
35.9,8,-82.844752,34.675255,358,12.946396,7,35.8,0.001239684
35.9,9,-82.845499,34.677647,358,13.862097,8,35.8,0.001372373
35.9,10,-82.844509,34.676521,358,13.765666,9,35.8,0.00136296
36,1,-82.847142,34.68138,359,13.838654,0,35.9,0.001388633
36,2,-82.846289,34.676969,359,20.11867,1,35.9,0.144718611
36,2,-82.84532,34.67594,359,20.082814,1,35.9,0.142672055
36,5,-82.845369,34.682484,359,11.134959,4,35.9,0.001124817
36,6,-82.84561,34.682767,359,10.190265,5,35.9,0.001102591
36,7,-82.847781,34.680428,359,20.089807,6,35.9,0.002018609
36,8,-82.84476,34.675264,359,13.114164,7,35.9,0.001382514
36,9,-82.845514,34.677647,359,13.795807,8,35.9,0.001375653
36,10,-82.844506,34.676509,359,13.796388,9,35.9,0.001471086
36.1,1,-82.847157,34.681378,360,13.85017,0,36,0.001465682
36.1,2,-82.846276,34.676954,360,20.097022,1,36,0.140625542
36.1,2,-82.845333,34.675955,360,20.086895,1,36,0.138579075
36.1,5,-82.845367,34.682474,360,11.353497,4,36,0.001235549
36.1,6,-82.845622,34.682766,360,10.41317,5,36,0.00101029
36.1,7,-82.847778,34.68041,360,20.065628,6,36,0.002008013
36.1,8,-82.844769,34.675274,360,13.270753,7,36,0.001382514
36.1,9,-82.845529,34.677646,360,13.804434,8,36,0.001372373
36.1,10,-82.844503,34.676496,360,13.887801,9,36,0.00136296
36.2,1,-82.847173,34.681377,361,13.843034,0,36.1,0.001297889
36.2,2,-82.846263,34.676939,361,20.105684,1,36.1,0.136588829
36.2,2,-82.845345,34.67597,361,20.002563,1,36.1,0.134598764
36.2,5,-82.845365,34.682463,361,11.505433,4,36.1,0.001113928
36.2,6,-82.845633,34.682765,361,10.5926,5,36.1,0.00111882
36.2,7,-82.847776,34.680392,361,20.099095,6,36.1,0.002018609
36.2,8,-82.844778,34.675284,361,13.481318,7,36.1,0.001330844
36.2,9,-82.845544,34.677646,361,13.883687,8,36.1,0.001375653
36.2,10,-82.8445,34.676484,361,13.826131,9,36.1,0.001347217
36.3,1,-82.847187,34.681375,362,13.790139,0,36.2,0.001375591
36.3,2,-82.846251,34.676924,362,20.117087,1,36.2,0.132640178
36.3,2,-82.845358,34.675984,362,20.068034,1,36.2,0.130593967
36.3,5,-82.845364,34.682453,362,11.740947,4,36.2,0.001235549
36.3,6,-82.845645,34.682763,362,10.830416,5,36.2,0.001102591
36.3,7,-82.847773,34.680374,362,20.095197,6,36.2,0.002018609
36.3,8,-82.844786,34.675294,362,13.630868,7,36.2,0.001438689
36.3,9,-82.845559,34.677645,362,13.814524,8,36.2,0.001375653
36.3,10,-82.844498,34.676472,362,13.804939,9,36.2,0.00136296
36.4,1,-82.847202,34.681374,363,13.787249,0,36.3,0.001375591
36.4,2,-82.846238,34.676909,363,20.105998,1,36.3,0.128547853
36.4,2,-82.845371,34.675999,363,20.059241,1,36.3,0.126589269
36.4,5,-82.845362,34.682442,363,11.875045,4,36.3,0.001235549
36.4,6,-82.845657,34.682762,363,11.047205,5,36.3,0.001102591
36.4,7,-82.84777,34.680356,363,20.06296,6,36.3,0.002018609
36.4,8,-82.844796,34.675304,363,13.840157,7,36.3,0.001382513
36.4,9,-82.845574,34.677644,363,13.825566,8,36.3,0.001372373
36.4,10,-82.844495,34.67646,363,13.845668,9,36.3,0.001471086
36.5,1,-82.847217,34.681373,364,13.813581,0,36.4,0.001388633
36.5,2,-82.846225,34.676895,364,20.119656,1,36.4,0.124599728
36.5,2,-82.845383,34.676014,364,20.02069,1,36.4,0.122610407
36.5,5,-82.84536,34.682431,364,12.133055,4,36.4,0.001225645
36.5,6,-82.845669,34.682761,364,11.289324,5,36.4,0.001102591
36.5,7,-82.847767,34.680338,364,20.112691,6,36.4,0.002018609
36.5,8,-82.844805,34.675314,364,14.060178,7,36.4,0.001382513
36.5,9,-82.845589,34.677644,364,13.858461,8,36.4,0.001375653
36.5,10,-82.844492,34.676447,364,13.766233,9,36.4,0.00136296
36.6,1,-82.847232,34.681371,365,13.823186,0,36.5,0.001375591
36.6,2,-82.846213,34.67688,365,19.994672,1,36.5,0.120564589
36.6,2,-82.845396,34.676029,365,19.995765,1,36.5,0.11851892
36.6,5,-82.845359,34.68242,365,12.35613,4,36.5,0.001235549
36.6,6,-82.845681,34.68276,365,11.472583,5,36.5,0.001192861
36.6,7,-82.847764,34.68032,365,20.004133,6,36.5,0.002018609
36.6,8,-82.844814,34.675324,365,14.201041,7,36.5,0.001474012
36.6,9,-82.845604,34.677643,365,13.840617,8,36.5,0.001372373
36.6,10,-82.844489,34.676435,365,13.836811,9,36.5,0.00136296
36.7,1,-82.847247,34.68137,366,13.879011,0,36.6,0.001388633
36.7,2,-82.8462,34.676865,366,20.041144,1,36.6,0.116560476
36.7,2,-82.845409,34.676043,366,20.013966,1,36.6,0.114571729
36.7,5,-82.845357,34.682409,366,12.544064,4,36.6,0.001235549
36.7,6,-82.845694,34.682759,366,11.644148,5,36.6,0.001207878
36.7,7,-82.847761,34.680302,366,19.991349,6,36.6,0.002008013
36.7,8,-82.844823,34.675335,366,14.3665,7,36.6,0.001438689
36.7,9,-82.845619,34.677643,366,13.820129,8,36.6,0.001465748
36.7,10,-82.844486,34.676423,366,13.867288,9,36.6,0.00136296
36.8,1,-82.847262,34.681368,367,13.873509,0,36.7,0.001375591
36.8,2,-82.846188,34.67685,367,19.994958,1,36.7,0.112583273
36.8,2,-82.845421,34.676058,367,20.0673,1,36.7,0.110624963
36.8,5,-82.845355,34.682398,367,12.748548,4,36.7,0.001347215
36.8,6,-82.845707,34.682757,367,11.778782,5,36.7,0.001192861
36.8,7,-82.847759,34.680284,367,20.062113,6,36.7,0.002018609
36.8,8,-82.844833,34.675345,367,14.549052,7,36.7,0.001474012
36.8,9,-82.845635,34.677642,367,13.850483,8,36.7,0.001375653
36.8,10,-82.844483,34.676411,367,13.788596,9,36.7,0.001471086
36.9,1,-82.847277,34.681367,368,13.808771,0,36.8,0.001465682
36.9,2,-82.846175,34.676836,368,20.00293,1,36.8,0.108579738
36.9,2,-82.845434,34.676073,368,20.005217,1,36.8,0.106534657
36.9,5,-82.845353,34.682386,368,12.912953,4,36.8,0.001347215
36.9,6,-82.84572,34.682756,368,11.94406,5,36.8,0.001192861
36.9,7,-82.847756,34.680266,368,20.05324,6,36.8,0.002018609
36.9,8,-82.844842,34.675356,368,14.70412,7,36.8,0.001438689
36.9,9,-82.84565,34.677641,368,13.763043,8,36.8,0.001372373
36.9,10,-82.84448,34.676398,368,13.843082,9,36.8,0.00136296
37,1,-82.847293,34.681366,369,13.87657,0,36.9,0.001375591
37,2,-82.846162,34.676821,369,19.997794,1,36.9,0.104546939
37,2,-82.845446,34.676088,369,19.996148,1,36.9,0.102559552
37,5,-82.845351,34.682374,369,13.162757,4,36.9,0.001347215
37,6,-82.845733,34.682755,369,12.077223,5,36.9,0.001207878
37,7,-82.847753,34.680248,369,19.996268,6,36.9,0.001908447
37,8,-82.844852,34.675366,369,14.867867,7,36.9,0.001526825
37,9,-82.845665,34.677641,369,13.788163,8,36.9,0.001375653
37,10,-82.844477,34.676386,369,13.765368,9,36.9,0.001347217
37.1,1,-82.847308,34.681365,370,13.882073,0,37,0.001388633
37.1,2,-82.84615,34.676806,370,20.058641,1,37,0.100601535
37.1,2,-82.845459,34.676102,370,20.047655,1,37,0.098643572
37.1,5,-82.845349,34.682362,370,13.329944,4,37,0.001347215
37.1,6,-82.845746,34.682753,370,12.301827,5,37,0.001283905
37.1,7,-82.84775,34.680231,370,20.018215,6,37,0.002033649
37.1,8,-82.844862,34.675377,370,15.03248,7,37,0.001526825
37.1,9,-82.84568,34.67764,370,13.855245,8,37,0.001372373
37.1,10,-82.844475,34.676374,370,13.821804,9,37,0.00136296
37.2,1,-82.847323,34.681363,371,13.793261,0,37.1,0.001375591
37.2,2,-82.846137,34.676792,371,20.009115,1,37.1,0.096599171
37.2,2,-82.845472,34.676117,371,20.102935,1,37.1,0.094554968
37.2,5,-82.845347,34.68235,371,13.537676,4,37.1,0.001347215
37.2,6,-82.84576,34.682752,371,12.452032,5,37.1,0.001192861
37.2,7,-82.847746,34.680213,371,20.101903,6,37.1,0.002018609
37.2,8,-82.844872,34.675388,371,15.260928,7,37.1,0.001526825
37.2,9,-82.845695,34.67764,371,13.770662,8,37.1,0.001375653
37.2,10,-82.844472,34.676362,371,13.849506,9,37.1,0.00136296
37.3,1,-82.847338,34.681362,372,13.873675,0,37.2,0.001375591
37.3,2,-82.846124,34.676777,372,20.118129,1,37.2,0.092568661
37.3,2,-82.845484,34.676132,372,20.089906,1,37.2,0.090582872
37.3,5,-82.845345,34.682338,372,13.780953,4,37.2,0.001347215
37.3,6,-82.845773,34.682751,372,12.679653,5,37.2,0.001297868
37.3,7,-82.847743,34.680195,372,20.005826,6,37.2,0.002018609
37.3,8,-82.844882,34.675399,372,15.438601,7,37.2,0.001618518
37.3,9,-82.84571,34.677639,372,13.845623,8,37.2,0.001375653
37.3,10,-82.844469,34.67635,372,13.800054,9,37.2,0.001471086
37.4,1,-82.847353,34.681361,373,13.792329,0,37.3,0.001375591
37.4,2,-82.846112,34.676762,373,20.015422,1,37.3,0.088539386
37.4,2,-82.845497,34.676147,373,20.048028,1,37.3,0.086496209
37.4,5,-82.845343,34.682326,373,13.804757,4,37.3,0.00145651
37.4,6,-82.845787,34.682749,373,12.874728,5,37.3,0.001375568
37.4,7,-82.84774,34.680177,373,20.057723,6,37.3,0.002018609
37.4,8,-82.844892,34.675411,373,15.604885,7,37.3,0.001526825
37.4,9,-82.845725,34.677638,373,13.818786,8,37.3,0.001372373
37.4,10,-82.844466,34.676337,373,13.870817,9,37.3,0.00136296
37.5,1,-82.847368,34.68136,374,13.853895,0,37.4,0.001388633
37.5,2,-82.846099,34.676747,374,20.108998,1,37.4,0.084538878
37.5,2,-82.84551,34.676161,374,20.032734,1,37.4,0.082554459
37.5,5,-82.845341,34.682313,374,13.864644,4,37.4,0.001347215
37.5,6,-82.845802,34.682748,374,13.034896,5,37.4,0.001283905
37.5,7,-82.847737,34.680159,374,20.033566,6,37.4,0.002018609
37.5,8,-82.844902,34.675422,374,15.787304,7,37.4,0.001672235
37.5,9,-82.84574,34.677638,374,13.803627,8,37.4,0.001375653
37.5,10,-82.844463,34.676325,374,13.786374,9,37.4,0.00136296
37.6,1,-82.847383,34.681358,375,13.876481,0,37.5,0.001375591
37.6,2,-82.846087,34.676732,375,20.021197,1,37.5,0.080570664
37.6,2,-82.845522,34.676176,375,20.021223,1,37.5,0.078613853
37.6,5,-82.845339,34.682301,375,13.853781,4,37.5,0.001347215
37.6,6,-82.845816,34.682747,375,13.277771,5,37.5,0.001297868
37.6,7,-82.847734,34.680141,375,19.992346,6,37.5,0.002018609
37.6,8,-82.844913,34.675434,375,15.94702,7,37.5,0.001526824
37.6,9,-82.845755,34.677637,375,13.861198,8,37.5,0.001372373
37.6,10,-82.84446,34.676313,375,13.883664,9,37.5,0.00136296
37.7,1,-82.847398,34.681357,376,13.775541,0,37.6,0.001375591
37.7,2,-82.846074,34.676718,376,20.033201,1,37.6,0.076572009
37.7,2,-82.845535,34.676191,376,20.021661,1,37.6,0.074530613
37.7,5,-82.845337,34.682289,376,13.841768,4,37.6,0.00145651
37.7,6,-82.84583,34.682745,376,13.415898,5,37.6,0.001375568
37.7,7,-82.847731,34.680123,376,20.007973,6,37.6,0.002018609
37.7,8,-82.844923,34.675445,376,16.08309,7,37.6,0.001672235
37.7,9,-82.84577,34.677637,376,13.767299,8,37.6,0.001375653
37.7,10,-82.844457,34.676301,376,13.827214,9,37.6,0.001456512
37.8,1,-82.847413,34.681356,377,13.805795,0,37.7,0.001375591
37.8,2,-82.846061,34.676703,377,20.097767,1,37.7,0.072548698
37.8,2,-82.845547,34.676206,377,20.103371,1,37.7,0.070567649
37.8,5,-82.845335,34.682276,377,13.847668,4,37.7,0.001338137
37.8,6,-82.845845,34.682744,377,13.608887,5,37.7,0.001388611
37.8,7,-82.847728,34.680105,377,20.064938,6,37.7,0.001924349
37.8,8,-82.844934,34.675457,377,16.324726,7,37.7,0.001672235
37.8,9,-82.845785,34.677636,377,13.886447,8,37.7,0.001375653
37.8,10,-82.844455,34.676288,377,13.789954,9,37.7,0.00136296
37.9,1,-82.847428,34.681355,378,13.864487,0,37.8,0.001375591
37.9,2,-82.846049,34.676688,378,20.100104,1,37.8,0.068612147
37.9,2,-82.84556,34.67622,378,20.044998,1,37.8,0.066572579
37.9,5,-82.845334,34.682264,378,13.769714,4,37.8,0.001347215
37.9,6,-82.84586,34.682742,378,13.865321,5,37.8,0.001375568
37.9,7,-82.847724,34.680088,378,20.025406,6,37.8,0.002018609
37.9,8,-82.844945,34.675469,378,16.576665,7,37.8,0.001618517
37.9,9,-82.8458,34.677635,378,13.857209,8,37.8,0.001372373
37.9,10,-82.844452,34.676276,378,13.834153,9,37.8,0.00136296
38,1,-82.847443,34.681354,379,13.782192,0,37.9,0.001388633
38,2,-82.846036,34.676673,379,20.117419,1,37.9,0.064533566
38,2,-82.845573,34.676235,379,20.102603,1,37.9,0.062578931
38,5,-82.845332,34.682252,379,13.862758,4,37.9,0.00145651
38,6,-82.845875,34.682741,379,14.112565,5,37.9,0.001477906
38,7,-82.847721,34.68007,379,20.107475,6,37.9,0.002018609
38,8,-82.844955,34.675481,379,16.79375,7,37.9,0.001816
38,9,-82.845815,34.677635,379,13.76384,8,37.9,0.001375653
38,10,-82.844449,34.676264,379,13.85451,9,37.9,0.00136296
38.1,1,-82.847458,34.681352,380,13.734077,0,38,0.001283926
38.1,2,-82.846023,34.676659,380,20.011344,1,38,0.060601382
38.1,2,-82.845585,34.67625,380,20.114294,1,38,0.058625017
38.1,5,-82.84533,34.682239,380,13.878447,4,38,0.001347215
38.1,6,-82.845891,34.682739,380,14.34411,5,38,0.001388611
38.1,7,-82.847718,34.680052,380,20.075083,6,38,0.002018609
38.1,8,-82.844967,34.675494,380,16.970045,7,38,0.001672234
38.1,9,-82.84583,34.677634,380,13.819152,8,38,0.001372373
38.1,10,-82.844446,34.676252,380,13.825733,9,38,0.001471086
38.2,1,-82.847472,34.681351,381,13.353532,0,38.1,0.001283926
38.2,2,-82.846011,34.676644,381,20.039308,1,38.1,0.056589067
38.2,2,-82.845598,34.676265,381,20.047287,1,38.1,0.05455411
38.2,5,-82.845328,34.682227,381,13.857352,4,38.1,0.00145651
38.2,6,-82.845906,34.682737,381,14.596846,5,38.1,0.001477906
38.2,7,-82.847715,34.680034,381,20.080312,6,38.1,0.002018609
38.2,8,-82.844978,34.675506,381,17.110573,7,38.1,0.001672234
38.2,9,-82.845845,34.677634,381,13.887727,8,38.1,0.001465748
38.2,10,-82.844443,34.676239,381,13.851678,9,38.1,0.00136296
38.3,1,-82.847486,34.68135,382,13.008924,0,38.2,0.001283926
38.3,2,-82.845998,34.676629,382,19.991418,1,38.2,0.05252011
38.3,2,-82.845611,34.67628,382,20.005583,1,38.2,0.050487251
38.3,5,-82.845326,34.682214,382,13.808419,4,38.2,0.001347215
38.3,6,-82.845922,34.682735,382,14.819046,5,38.2,0.001465658
38.3,7,-82.847712,34.680016,382,19.992891,6,38.2,0.002018609
38.3,8,-82.844989,34.675518,382,17.252889,7,38.2,0.001761476
38.3,9,-82.845861,34.677633,382,13.851265,8,38.2,0.001375653
38.3,10,-82.84444,34.676227,382,13.852695,9,38.2,0.00136296
38.4,1,-82.8475,34.681349,383,12.630188,0,38.3,0.001192881
38.4,2,-82.845985,34.676614,383,20.030972,1,38.3,0.048599408
38.4,2,-82.845623,34.676294,383,20.056974,1,38.3,0.046712945
38.4,5,-82.845324,34.682202,383,13.855475,4,38.3,0.001347215
38.4,6,-82.845938,34.682734,383,14.991993,5,38.3,0.001567946
38.4,7,-82.847709,34.679998,383,20.032223,6,38.3,0.002018609
38.4,8,-82.845,34.675531,383,17.402584,7,38.3,0.001815999
38.4,9,-82.845876,34.677632,383,13.809522,8,38.3,0.001372373
38.4,10,-82.844437,34.676215,383,13.799694,9,38.3,0.00136296
